"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-specimen.header.date","fr-lm-specimen.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.date",0,1,"",""
"fr-lm-specimen.header.status","fr-lm-specimen.header.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Disponibilité du prélèvement","Statut","","","","","","","","","",,"","(preferred): HL7 specimen-status","","",,,,"fr-lm-entry.header.status",0,1,"",""
"fr-lm-specimen.header.source","fr-lm-specimen.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.source",0,1,"",""
"fr-lm-specimen.header.language","fr-lm-specimen.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.language",0,1,"",""
"fr-lm-specimen.identifier","fr-lm-specimen.identifier","","","",1,*,"","","","Identifier {[]} {[]}
","Identifiant unique de l'échantillon, au sein d'un périmètre défini. Exemple : identifiant attribué par le système du préleveur, identifiant attribué par le laboratoire, etc. Plusieurs identifiants peuvent être utilisés.","Identifiant unique de l'échantillon, au sein d'un périmètre défini. Exemple : identifiant attribué par le système du préleveur, identifiant attribué par le laboratoire, etc. Plusieurs identifiants peuvent être utilisés.","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.identifier",1,*,"",""
"fr-lm-specimen.type","fr-lm-specimen.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Échantillon prélevé","Échantillon prélevé","","","","","","","","","",,"","jdv-specimen-type-cisis (1.2.250.1.213.1.1.5.819)","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-specimen-type-cisis","",,,,"fr-lm-specimen.type",0,1,"",""
"fr-lm-specimen.specimenSource[x]","fr-lm-specimen.specimenSource[x]","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-patient {[]} {[]}
https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-location {[]} {[]}https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-device {[]} {[]}","Origine du prélèvement : il peut provenir d'un patient, d'un lieu ou d'un dispositif","Origine du prélèvement : il peut provenir d'un patient, d'un lieu ou d'un dispositif","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.specimenSource[x]",0,1,"",""
"fr-lm-specimen.parentSpecimen","fr-lm-specimen.parentSpecimen","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-specimen {[]} {[]}
","Prélèvement dont provient cet échantillon","Prélèvement dont provient cet échantillon","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.parentSpecimen",0,*,"",""
"fr-lm-specimen.request","fr-lm-specimen.request","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-service-request {[]} {[]}
","Demande à l'origine du prélèvement","Demande à l'origine du prélèvement","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.request",0,*,"",""
"fr-lm-specimen.combined","fr-lm-specimen.combined","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Binding Description: (preferred): HL7 specimen-combined","Binding Description: (preferred): HL7 specimen-combined","","","","","","","","","",,"","(preferred): HL7 specimen-combined","","",,,,"fr-lm-specimen.combined",0,1,"",""
"fr-lm-specimen.collection","fr-lm-specimen.collection","","","",0,*,"","","","Base {[]} {[]}
","Détails de la collecte","Détails de la collecte","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.collection",0,*,"",""
"fr-lm-specimen.collection.performer[x]","fr-lm-specimen.collection.performer[x]","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-health-professional {[]} {[]}
https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-organisation {[]} {[]}https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-patient {[]} {[]}https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-related-person {[]} {[]}","Organisation prélevante","Organisation prélevante","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.collection.performer[x]",0,1,"",""
"fr-lm-specimen.collection.collected[x]","fr-lm-specimen.collection.collected[x]","","","",1,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}","Date du prélèvement","Date du prélèvement","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.collection.collected[x]",1,1,"",""
"fr-lm-specimen.collection.quantity","fr-lm-specimen.collection.quantity","","","",0,1,"","","","Quantity {[]} {[]}
","Quantité","Quantité","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.collection.quantity",0,1,"",""
"fr-lm-specimen.collection.method","fr-lm-specimen.collection.method","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Acte de prélèvement","Acte de prélèvement","","","","","","","","","",,"","NABM (1.2.250.1.215.300.2) ou 33882-2 [LOINC] Prélèvement","","",,,,"fr-lm-specimen.collection.method",0,1,"",""
"fr-lm-specimen.collection.device","fr-lm-specimen.collection.device","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-device-use {[]} {[]}
","Dispositif utilisé","Dispositif utilisé","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.collection.device",0,*,"",""
"fr-lm-specimen.collection.additive[x]","fr-lm-specimen.collection.additive[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-device {[]} {[]}","Produit utilisé","Produit utilisé","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.collection.additive[x]",0,*,"",""
"fr-lm-specimen.collection.bodySite","fr-lm-specimen.collection.bodySite","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-body-structure {[]} {[]}
","Localisation du prélèvement","Localisation du prélèvement","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.collection.bodySite",0,1,"",""
"fr-lm-specimen.receivedDate","fr-lm-specimen.receivedDate","","","",1,1,"","","","dateTime {[]} {[]}
","Date de réception de l'échantillon","Date de réception de l'échantillon","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.receivedDate",1,1,"",""
"fr-lm-specimen.container","fr-lm-specimen.container","","","",0,*,"","","","Base {[]} {[]}
","Contenant du prélèvement","Contenant du prélèvement","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.container",0,*,"",""
"fr-lm-specimen.container.specimenQuantity","fr-lm-specimen.container.specimenQuantity","","","",0,1,"","","","Quantity {[]} {[]}
","Quantité de prélèvement dans le contenant","Quantité de prélèvement dans le contenant","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.container.specimenQuantity",0,1,"",""
"fr-lm-specimen.container.containerDevice","fr-lm-specimen.container.containerDevice","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-device {[]} {[]}
","Dispositif utilisé comme contenant","Dispositif utilisé comme contenant","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.container.containerDevice",1,1,"",""
"fr-lm-specimen.condition","fr-lm-specimen.condition","","","",0,*,"","","","CodeableConcept {[]} {[]}
","État de l'échantillon","État de l'échantillon","","","","","","","","","",,"","(preferred): HL7 specimenCondition","","",,,,"fr-lm-specimen.condition",0,*,"",""
"fr-lm-specimen.note","fr-lm-specimen.note","","","",0,1,"","","","string {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"fr-lm-specimen.note",0,1,"",""
