"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-series.header.date","fr-lm-series.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.date",0,1,"",""
"fr-lm-series.header.status","fr-lm-series.header.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Statut","Statut","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.status",0,1,"",""
"fr-lm-series.header.source","fr-lm-series.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.source",0,1,"",""
"fr-lm-series.header.language","fr-lm-series.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.language",0,1,"",""
"fr-lm-series.seriesUid","fr-lm-series.seriesUid","","","",1,*,"","","","Identifier {[]} {[]}
","DICOM UUID instance de la série","DICOM UUID instance de la série","","","","","","","","","",,,,,"",,,,"fr-lm-series.seriesUid",1,*,"",""
"fr-lm-series.number","fr-lm-series.number","","","",0,1,"","","","integer {[]} {[]}
","identfiant numérique de la série","identfiant numérique de la série","","","","","","","","","",,,,,"",,,,"fr-lm-series.number",0,1,"",""
"fr-lm-series.seriesModality","fr-lm-series.seriesModality","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Modalités d'imagerie utilisées lors de l'examen (DICOM CID029)","Modalités d'imagerie utilisées lors de l'examen (DICOM CID029)","","","","","","","","","",,"","jdv-modalite-acquisition-cisis : Modalité d'imagerie","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-modalite-acquisition-cisis","",,,,"fr-lm-series.seriesModality",1,1,"",""
"fr-lm-series.bodySite","fr-lm-series.bodySite","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-body-structure {[]} {[]}
","Localisations anatomiques","Localisations anatomiques","","","","","","","","","",,,,,"",,,,"fr-lm-series.bodySite",0,1,"",""
"fr-lm-series.specimen","fr-lm-series.specimen","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-specimen {[]} {[]}
","Spécimen associé à la série","Spécimen associé à la série","","","","","","","","","",,,,,"",,,,"fr-lm-series.specimen",0,*,"",""
"fr-lm-series.numberOfInstances","fr-lm-series.numberOfInstances","","","",0,1,"","","","integer {[]} {[]}
","Nombre d'instances d'imagerie composant l'examen","Nombre d'instances d'imagerie composant l'examen","","","","","","","","","",,,,,"",,,,"fr-lm-series.numberOfInstances",0,1,"",""
"fr-lm-series.seriesEndpoint","fr-lm-series.seriesEndpoint","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-endpoint {[]} {[]}
","Endpoint de l'examen d'imagerie","Endpoint de l'examen d'imagerie","","","","","","","","","",,,,,"",,,,"fr-lm-series.seriesEndpoint",0,*,"",""
"fr-lm-series.started","fr-lm-series.started","","","",0,1,"","","","dateTime {[]} {[]}
","Date de début de la série d'actes","Date de début de la série d'actes","","","","","","","","","",,,,,"",,,,"fr-lm-series.started",0,1,"",""
"fr-lm-series.instanceSOP","fr-lm-series.instanceSOP","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-sop-instance {[]} {[]}
","SOP instance","SOP instance","","","","","","","","","",,,,,"",,,,"fr-lm-series.instanceSOP",1,1,"",""
