"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-attachment.header.participant[x].participantProfessional","fr-lm-attachment.header.participant[x].participantProfessional","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-health-professional {[]} {[]}
","Le participant est un professionnel de santé","Le participant est un professionnel de santé","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantProfessional",0,*,"",""
"fr-lm-attachment.header.participant[x].participantOrganisation","fr-lm-attachment.header.participant[x].participantOrganisation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-organisation {[]} {[]}
","Le participant est une organisation","Le participant est une organisation","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantOrganisation",0,*,"",""
"fr-lm-attachment.header.participant[x].participantDevice","fr-lm-attachment.header.participant[x].participantDevice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-device {[]} {[]}
","Le participant est un système","Le participant est un système","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantDevice",0,*,"",""
"fr-lm-attachment.header.informant","fr-lm-attachment.header.informant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-informant {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.informant",0,*,"",""
"fr-lm-attachment.header.date","fr-lm-attachment.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.date",0,1,"",""
"fr-lm-attachment.header.status","fr-lm-attachment.header.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Statut","Statut","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.status",0,1,"",""
"fr-lm-attachment.header.source","fr-lm-attachment.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.source",0,1,"",""
"fr-lm-attachment.header.language","fr-lm-attachment.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.language",0,1,"",""
"fr-lm-attachment.contentType","fr-lm-attachment.contentType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type MIME de la piece jointe, avec encodage de caracteres, etc.","Type MIME de la piece jointe, avec encodage de caracteres, etc.","","","","","","","","","",,"","(preferred): BCP-13","","",,,,"fr-lm-attachment.contentType",0,1,"",""
"fr-lm-attachment.language","fr-lm-attachment.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Langue du contenu","Langue du contenu","","","","","","","","","",,"","(preferred): BCP 47","","",,,,"fr-lm-attachment.language",0,1,"",""
"fr-lm-attachment.data","fr-lm-attachment.data","","","",0,1,"","","","base64Binary {[]} {[]}
","Contenu encode en base64","Contenu encode en base64","","","","","","","","","",,,,,"",,,,"fr-lm-attachment.data",0,1,"",""
"fr-lm-attachment.url","fr-lm-attachment.url","","","",0,1,"","","","uri {[]} {[]}
","URL de la ressource","URL de la ressource","","","","","","","","","",,,,,"",,,,"fr-lm-attachment.url",0,1,"",""
"fr-lm-attachment.size","fr-lm-attachment.size","","","",0,1,"","","","unsignedInt {[]} {[]}
","Taille de la piece jointe avant encodage en base64","Taille de la piece jointe avant encodage en base64","","","","","","","","","",,,,,"",,,,"fr-lm-attachment.size",0,1,"",""
"fr-lm-attachment.title","fr-lm-attachment.title","","","",0,1,"","","","string {[]} {[]}
","Titre de la piece jointe","Titre de la piece jointe","","","","","","","","","",,,,,"",,,,"fr-lm-attachment.title",0,1,"",""
