"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-immunization-recommendation.header.participant[x].participantProfessional","fr-lm-immunization-recommendation.header.participant[x].participantProfessional","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-health-professional {[]} {[]}
","Le participant est un professionnel de santé","Le participant est un professionnel de santé","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantProfessional",0,*,"",""
"fr-lm-immunization-recommendation.header.participant[x].participantOrganisation","fr-lm-immunization-recommendation.header.participant[x].participantOrganisation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-organisation {[]} {[]}
","Le participant est une organisation","Le participant est une organisation","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantOrganisation",0,*,"",""
"fr-lm-immunization-recommendation.header.participant[x].participantDevice","fr-lm-immunization-recommendation.header.participant[x].participantDevice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-device {[]} {[]}
","Le participant est un système","Le participant est un système","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantDevice",0,*,"",""
"fr-lm-immunization-recommendation.header.informant","fr-lm-immunization-recommendation.header.informant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-informant {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.informant",0,*,"",""
"fr-lm-immunization-recommendation.header.date","fr-lm-immunization-recommendation.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.date",0,1,"",""
"fr-lm-immunization-recommendation.header.status","fr-lm-immunization-recommendation.header.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Statut","Statut","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.status",0,1,"",""
"fr-lm-immunization-recommendation.header.source","fr-lm-immunization-recommendation.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.source",0,1,"",""
"fr-lm-immunization-recommendation.header.language","fr-lm-immunization-recommendation.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.language",0,1,"",""
"fr-lm-immunization-recommendation.recommendedVaccineCode","fr-lm-immunization-recommendation.recommendedVaccineCode","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type d'acte : vaccination","Type d'acte : vaccination","","","","","","","","","",,,,,"",,,,"fr-lm-immunization-recommendation.recommendedVaccineCode",1,1,"",""
"fr-lm-immunization-recommendation.recommendedVaccineStatus","fr-lm-immunization-recommendation.recommendedVaccineStatus","","","",1,1,"","","","code {[]} {[]}
","Statut de l’entrée","Statut de l’entrée","","","","","","","","","",,,,,"",,,,"fr-lm-immunization-recommendation.recommendedVaccineStatus",1,1,"",""
"fr-lm-immunization-recommendation.vaccinationPeriod","fr-lm-immunization-recommendation.vaccinationPeriod","","","",1,1,"","","","dateTime {[]} {[]}
","Période de vaccination souhaitable","Période de vaccination souhaitable","","","","","","","","","",,,,,"",,,,"fr-lm-immunization-recommendation.vaccinationPeriod",1,1,"",""
"fr-lm-immunization-recommendation.routeOfAdministration","fr-lm-immunization-recommendation.routeOfAdministration","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Voie d’administration","Voie d’administration","","","","","","","","","",,,,,"",,,,"fr-lm-immunization-recommendation.routeOfAdministration",0,1,"",""
"fr-lm-immunization-recommendation.anatomicalRegion","fr-lm-immunization-recommendation.anatomicalRegion","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Région anatomique d'administration","Région anatomique d'administration","","","","","","","","","",,"","SNOMED CT (2.16.840.1.113883.6.96)","","",,,,"fr-lm-immunization-recommendation.anatomicalRegion",0,*,"",""
"fr-lm-immunization-recommendation.administeredDose","fr-lm-immunization-recommendation.administeredDose","","","",0,1,"","","","Quantity {[]} {[]}
","Dose administrée","Dose administrée","","","","","","","","","",,,,,"",,,,"fr-lm-immunization-recommendation.administeredDose",0,1,"",""
"fr-lm-immunization-recommendation.vaccine","fr-lm-immunization-recommendation.vaccine","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-medication {[]} {[]}
","Vaccin","Vaccin","","","","","","","","","",,,,,"",,,,"fr-lm-immunization-recommendation.vaccine",1,1,"",""
"fr-lm-immunization-recommendation.prescriptionReference","fr-lm-immunization-recommendation.prescriptionReference","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-prescription-entree {[]} {[]}
","Référence de la prescription","Référence de la prescription","","","","","","","","","",,,,,"",,,,"fr-lm-immunization-recommendation.prescriptionReference",0,1,"",""
"fr-lm-immunization-recommendation.vaccinationRank","fr-lm-immunization-recommendation.vaccinationRank","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-dose-number {[]} {[]}
","Rang de la vaccination","Rang de la vaccination","","","","","","","","","",,,,,"",,,,"fr-lm-immunization-recommendation.vaccinationRank",0,1,"",""
"fr-lm-immunization-recommendation.comment","fr-lm-immunization-recommendation.comment","","","",0,1,"","","","string {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"fr-lm-immunization-recommendation.comment",0,1,"",""
